,PREDDEG,CONTROL,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,cluster,States
821,0.25,1.0,0.7167,0.4400921658986175,0.004280164972184922,0.3215259859933653,0.24285893904237202,0.3935,0.6869,0.8009,1,FL
822,0.25,0.0,0.7167,0.4400921658986175,0.0023498944945328985,0.49321784002948765,0.20775658097774527,0.46545000000000003,0.0,0.2914,0,FL
823,0.75,0.5,0.8412,0.45506912442396313,0.014992566660272396,0.3215259859933653,0.252254620686502,0.4667,0.5529,0.3475,2,FL
824,0.5,0.0,0.7167,0.4400921658986175,0.15649577978131593,0.09170659786214523,0.20775658097774527,0.359,0.1497,0.469,0,FL
825,0.5,0.0,0.7167,0.4400921658986175,0.04922189718012661,0.22185772207887947,0.20775658097774527,0.46545000000000003,0.1712,0.4436,0,FL
826,0.5,0.0,0.7167,0.4400921658986175,0.0541075196623825,0.28879469222263177,0.20775658097774527,0.3114,0.0683,0.3763,0,FL
827,0.25,0.0,0.7167,0.4400921658986175,0.0062583924803376175,0.42285293033542204,0.20775658097774527,0.46545000000000003,0.0,0.455,0,FL
828,0.5,0.0,0.7167,0.4400921658986175,0.05660727987723,0.33873940287504606,0.20775658097774527,0.3041,0.1162,0.4148,0,FL
829,0.25,0.0,0.7167,0.4400921658986175,0.0016605121810857471,0.09889421304828604,0.20775658097774527,0.46545000000000003,0.0,0.1519,0,FL
830,1.0,0.5,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,FL
831,0.25,0.0,0.7167,0.4400921658986175,0.004298148858622674,0.6135643199410247,0.20775658097774527,0.46545000000000003,0.0,0.4458,0,FL
832,0.75,0.5,0.7331,0.4400921658986175,0.0075112699021676575,0.3215259859933653,0.5222604501240184,0.6495,0.5762,0.2999,2,FL
833,0.25,1.0,0.7167,0.4400921658986175,0.0001918281220026856,0.3215259859933653,0.21237440991232984,0.46545000000000003,0.5102,0.4286,4,FL
834,0.25,0.0,0.7167,0.4400921658986175,0.0048916171110684825,0.2862145226686325,0.20775658097774527,0.46545000000000003,0.0823,0.4645,0,FL
835,0.75,0.5,0.5889,0.6140552995391705,0.015633991943218874,0.3215259859933653,0.33540983231794436,0.6705,0.5177,0.3163,2,FL
836,0.25,0.0,0.7167,0.4400921658986175,0.0037826107807404567,0.33848138591964616,0.20775658097774527,0.46545000000000003,0.0,0.416,0,FL
837,0.75,0.5,0.7662,0.4400921658986175,0.07189358334931902,0.3215259859933653,0.24129299210168367,0.4583,0.527,0.454,2,FL
838,0.5,0.0,0.7167,0.4400921658986175,0.1628500863226549,0.2956874308883155,0.20775658097774527,0.2896,0.3634,0.427,0,FL
839,0.25,0.0,0.7167,0.4400921658986175,0.006761941300594667,0.4863251013638039,0.20775658097774527,0.46545000000000003,0.0,0.3631,0,FL
840,0.5,0.0,0.7167,0.4400921658986175,0.08251007097640514,0.35134537412458533,0.20775658097774527,0.4709,0.2771,0.3831,0,FL
841,0.25,0.0,0.7167,0.4400921658986175,0.0040164013044312295,0.10681901953556948,0.20775658097774527,0.46545000000000003,0.0,0.165,0,FL
842,0.75,1.0,0.7167,0.4400921658986175,0.0007673124880107424,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.7829,0.6589,1,FL
843,0.25,0.0,0.7167,0.4400921658986175,0.09931301553807788,0.32602285293033545,0.20775658097774527,0.3533,0.3694,0.4773,0,FL
844,0.25,0.0,0.7167,0.4400921658986175,0.0074573182428544025,0.15363066715812754,0.20775658097774527,0.46545000000000003,0.0,0.2421,0,FL
845,0.75,0.5,1.0,0.4400921658986175,0.0004615864185689622,0.3215259859933653,0.0223118863373987,0.6667,0.0,0.2535,0,FL
846,0.5,0.0,0.7167,0.4400921658986175,0.031010214847496644,0.246516771102101,0.20775658097774527,0.4083,0.2178,0.3869,0,FL
847,0.5,0.0,0.7167,0.4400921658986175,0.012175091118357951,0.19985256173977148,0.20775658097774527,0.4661,0.0668,0.4554,0,FL
848,0.75,0.0,0.4499,0.5622119815668203,0.1820928448110493,0.3764098783634353,0.20775658097774527,0.6321,0.4783,0.4127,3,FL
849,0.75,0.5,0.4567,0.27419354838709675,0.0062044408210243625,0.3215259859933653,0.21012264679323786,0.3829,0.5998,0.511,2,FL
850,0.25,1.0,0.7167,0.4400921658986175,0.001354786111643967,0.3215259859933653,0.2863739755620835,0.46545000000000003,0.7841,0.5991,1,FL
851,0.75,0.5,0.5925,0.5783410138248848,0.01625143871091502,0.3215259859933653,0.2484026198178015,0.6409,0.6566,0.3653,2,FL
852,0.75,0.5,0.5932,0.33294930875576034,0.015783857663533473,0.3215259859933653,0.21316309851749402,0.3835,0.6401,0.4179,2,FL
853,0.25,1.0,0.7167,0.4400921658986175,0.0016844906963360828,0.3215259859933653,0.1919370877959011,0.46545000000000003,0.7489,0.5247,1,FL
854,0.25,0.0,0.7167,0.4400921658986175,0.0008512372913869173,0.5525617397714707,0.20775658097774527,0.46545000000000003,0.0,0.6414,0,FL
855,0.5,0.0,0.7167,0.4400921658986175,0.0734282083253405,0.18249170659786215,0.20775658097774527,0.46545000000000003,0.4067,0.436,0,FL
856,0.75,0.5,0.7167,0.4400921658986175,0.0001918281220026856,0.3215259859933653,0.20457896601780837,0.8,0.0714,0.4048,2,FL
857,0.25,1.0,0.7167,0.4400921658986175,0.004424036063686937,0.3215259859933653,0.2555122475339193,0.3502,0.6492,0.7503,1,FL
858,0.25,1.0,0.7167,0.4400921658986175,0.002805486284289277,0.3215259859933653,0.25751254472093,0.4208,0.7163,0.7918,1,FL
859,0.75,0.5,0.5221,0.47119815668202764,0.038821216190293495,0.3215259859933653,0.31858447540777485,0.6159,0.6435,0.2473,2,FL
860,0.25,0.0,0.7167,0.4400921658986175,0.0003476884711298676,0.3248433468485072,0.20775658097774527,0.46545000000000003,0.0,0.3973,0,FL
861,0.25,0.0,0.7167,0.4400921658986175,0.002523738730097832,0.23291559159601916,0.20775658097774527,0.46545000000000003,0.0,0.56,0,FL
862,0.75,0.5,0.4847,0.2269585253456221,0.0017324477268367542,0.3215259859933653,0.13353984020483042,0.3889,0.6554,0.6292,2,FL
863,0.75,0.5,0.7167,0.4400921658986175,0.0013308075963936314,0.3215259859933653,0.1769405740281413,0.4194,0.6557,0.566,2,FL
864,0.25,1.0,0.7167,0.4400921658986175,0.00047357567619413005,0.3215259859933653,0.16745345022689084,0.46545000000000003,0.3083,0.2857,4,FL
865,0.5,0.0,0.7167,0.4400921658986175,0.2087269806253597,0.23188352377441945,0.20775658097774527,0.4031,0.2538,0.4459,0,FL
866,0.75,0.5,0.3378,0.27880184331797236,0.006132505275273355,0.3215259859933653,0.17976385062923633,0.4275,0.7798,0.6488,2,FL
867,0.25,0.0,0.7167,0.4400921658986175,0.00209212545559179,0.7087725764835975,0.20775658097774527,0.46545000000000003,0.0,0.3861,0,FL
868,0.75,0.5,0.6412,0.31682027649769584,0.003968444273930559,0.3215259859933653,0.22061563432281367,0.3333,0.6244,0.4504,2,FL
869,0.5,1.0,0.7679,0.4400921658986175,0.03373177632840974,0.3215259859933653,0.2222730234206225,0.2842,0.8624,0.6917,1,FL
870,0.75,0.0,0.4808,0.45622119815668205,0.05938279301745636,0.44681164762255804,0.20775658097774527,0.4232,0.4931,0.4102,3,FL
871,0.25,0.0,0.7167,0.4400921658986175,0.00351285248417418,0.7225211942499079,0.20775658097774527,0.46545000000000003,0.0,0.4247,0,FL
872,0.25,0.0,0.7167,0.4400921658986175,0.004957558028006906,0.1466273497972724,0.20775658097774527,0.46545000000000003,0.0,0.1275,0,FL
873,0.25,0.0,0.7167,0.4400921658986175,0.002619652791099175,0.8390711389605603,0.20775658097774527,0.46545000000000003,0.0,0.5529,0,FL
874,0.25,0.0,0.7167,0.4400921658986175,0.0017264530980241703,0.21157390342793955,0.20775658097774527,0.46545000000000003,0.0,0.4772,0,FL
875,0.5,0.0,0.709,0.2661290322580645,0.019146844427393055,0.34677478805750095,0.20775658097774527,0.1581,0.4247,0.4609,3,GA
876,0.75,0.5,0.6687,0.4400921658986175,0.005143391521197007,0.3215259859933653,0.21205436236240813,0.7202,0.6576,0.4486,2,GA
877,0.25,1.0,0.7167,0.4400921658986175,0.0022719643199693076,0.3215259859933653,0.13169956679278064,0.46545000000000003,0.3622,0.3937,4,GA
878,0.25,1.0,0.7167,0.4400921658986175,0.0002158066372530213,0.3215259859933653,0.14850206316367004,0.46545000000000003,0.6154,0.5385,4,GA
879,0.25,0.0,0.7167,0.4400921658986175,0.02243789564550163,0.015333579063767047,0.20775658097774527,0.46545000000000003,0.5454,0.8094,0,GA
880,0.5,0.0,0.7167,0.4400921658986175,0.03587185881450221,0.26118687799483964,0.20775658097774527,0.46545000000000003,0.5367,0.5611,3,GA
881,0.75,0.0,0.1992,0.25460829493087556,0.021376846345674275,0.4823074087725765,0.20775658097774527,0.4249,0.9045,0.7229,3,GA
882,0.5,0.5,0.4013,0.18317972350230416,0.0018643295607136006,0.3215259859933653,0.17852938150810976,0.46545000000000003,0.8699,0.5719,2,GA
883,0.75,0.0,0.6998,0.3813364055299539,0.03720266641089584,0.5427939550313307,0.20775658097774527,0.343,0.5742,0.434,3,GA
884,0.75,1.0,0.7167,0.4400921658986175,0.017828026088624594,0.3215259859933653,0.30590830637694744,0.2227,0.8102,0.6691,1,GA
885,0.25,1.0,0.7167,0.4400921658986175,0.0031651640130443124,0.3215259859933653,0.10705590544880954,0.46545000000000003,0.499,0.6026,4,GA
886,0.25,0.0,0.7167,0.4400921658986175,0.02738346441588337,0.10836712126796903,0.20775658097774527,0.46545000000000003,0.5308,0.7653,3,GA
887,0.75,0.5,0.5353,0.3225806451612903,0.008116727412238635,0.3215259859933653,0.20251008721295735,0.4776,0.8442,0.5914,2,GA
888,0.5,0.0,0.7167,0.4400921658986175,0.01768415499712258,0.40092148912642833,0.20775658097774527,0.0871,0.4159,0.7113,3,GA
889,1.0,1.0,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,GA
890,0.25,1.0,0.7167,0.4400921658986175,0.00037166698638020336,0.3215259859933653,0.157520545909678,0.46545000000000003,0.3907,0.4901,4,GA
891,0.75,0.5,0.568,0.2465437788018433,0.015759879148283137,0.3215259859933653,0.3485317818647342,0.3893,0.8796,0.7078,2,GA
892,0.25,0.0,0.7167,0.4400921658986175,0.02574093612123537,0.3344268337633616,0.20775658097774527,0.46545000000000003,0.3118,0.6953,0,GA
893,0.25,0.0,0.7167,0.4400921658986175,0.015184394782275082,0.16011795060818282,0.20775658097774527,0.46545000000000003,0.6284,0.7901,3,GA
894,0.5,1.0,0.7167,0.4400921658986175,0.00446000383656244,0.3215259859933653,0.22414758764159246,0.2385,0.8048,0.8048,1,GA
895,0.25,1.0,0.7167,0.4400921658986175,0.000317715327066948,0.3215259859933653,0.07501685964771909,0.46545000000000003,0.0,0.7158,4,GA
896,0.75,0.5,0.6032,0.5990783410138248,0.012720602340303089,0.3215259859933653,0.24282464823345182,0.6015,0.5566,0.2626,2,GA
897,0.75,0.5,0.7167,0.4400921658986175,0.0033210243621714943,0.3215259859933653,0.11722884542846365,0.6429,0.6732,0.6248,2,GA
898,0.75,0.5,0.7829,0.3352534562211982,0.010088960291578745,0.3215259859933653,0.17614045515333707,0.4554,0.7464,0.5206,2,GA
899,0.75,0.5,0.5137,0.26497695852534564,0.003255083445233071,0.3215259859933653,0.14931361230811435,0.1867,0.6191,0.4574,2,GA
900,0.25,1.0,0.8182,0.4400921658986175,0.0013967485133320546,0.3215259859933653,0.2782584841176403,0.46545000000000003,0.6349,0.6515,1,GA
901,0.5,0.0,0.8221,0.315668202764977,0.017114665259927105,0.40821968300774053,0.20775658097774527,0.1737,0.4854,0.5133,3,GA
902,0.25,0.0,0.7167,0.4400921658986175,0.0376642528294648,0.15643199410246958,0.20775658097774527,0.46545000000000003,0.2343,0.5723,0,GA
903,0.75,0.5,0.7167,0.4400921658986175,0.0006174467676961443,0.3215259859933653,0.18171842673768673,0.2,0.7851,0.7934,2,GA
904,0.75,0.0,0.477,0.31451612903225806,0.0386353826971034,0.44032436417250276,0.20775658097774527,0.2671,0.6983,0.5781,3,GA
905,1.0,0.5,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,GA
906,0.25,0.0,0.7167,0.4400921658986175,0.021316900057548438,0.3113158864725396,0.20775658097774527,0.46545000000000003,0.3103,0.7007,0,GA
907,0.75,0.0,0.5543,0.3663594470046083,0.0410572127373873,0.42355326207150756,0.20775658097774527,0.3012,0.607,0.4559,3,GA
908,0.25,0.0,0.7167,0.4400921658986175,0.031291962401688085,0.17360855141909326,0.20775658097774527,0.46545000000000003,0.2145,0.7079,0,GA
909,0.75,0.5,0.5704,0.5841013824884793,0.006372290427776712,0.3215259859933653,0.22926834844033972,0.5808,0.5765,0.2958,2,GA
910,0.5,0.0,0.7167,0.4400921658986175,0.029085938998657204,0.20412827128639882,0.20775658097774527,0.1432,0.3563,0.6122,0,GA
911,0.25,1.0,0.7167,0.4400921658986175,0.0004076347592557069,0.3215259859933653,0.12416701909998057,0.46545000000000003,0.9756,0.8084,1,GA
912,0.5,1.0,0.4829,0.4400921658986175,0.004645837329752542,0.3215259859933653,0.28132179638117666,0.1684,0.7035,0.7184,1,GA
913,0.5,0.0,0.7167,0.4400921658986175,0.01680294456167274,0.20309620346479912,0.20775658097774527,0.0841,0.6434,0.9851,3,GA
914,0.75,0.5,0.4783,0.3099078341013825,0.004250191828122003,0.3215259859933653,0.1400208030907449,0.4571,0.6385,0.5106,2,GA
915,0.75,0.5,0.2633,0.8029953917050692,0.04618861500095914,0.3215259859933653,0.32439105238492577,0.8961,0.3868,0.2192,2,GA
916,0.5,0.0,0.7167,0.4400921658986175,0.031915403798196816,0.2183560633984519,0.20775658097774527,0.46545000000000003,0.3779,0.5155,0,GA
917,0.75,0.0,0.3273,0.1889400921658986,0.016814933819297908,0.5215997051234795,0.20775658097774527,0.3017,0.8818,0.7652,3,GA
918,0.25,0.0,0.7167,0.4400921658986175,0.00035967772875503546,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.3902,0.1585,0,GA
919,0.75,0.0,0.5493,0.7903225806451613,0.08377493765586035,0.40486546258754147,0.20775658097774527,0.8219,0.3387,0.1932,3,GA
920,0.75,0.0,0.6803,0.3271889400921659,0.015574045655093037,0.44887578326575744,0.20775658097774527,0.3582,0.5809,0.4773,3,GA
921,0.75,0.0,0.6798,0.5299539170506913,0.033785727987723,0.6001842978252857,0.20775658097774527,0.6115,0.4774,0.218,3,GA
922,0.5,0.0,0.7167,0.4400921658986175,0.0092856800306925,0.48179137486177664,0.20775658097774527,0.46545000000000003,0.5007,0.6224,3,GA
923,0.75,0.0,0.52,0.4930875576036866,0.10252613658162286,0.6021378547733137,0.20775658097774527,0.5046,0.6223,0.3753,3,GA
924,0.75,0.0,0.5466,0.4539170506912442,0.14463840399002495,0.5642462218945816,0.20775658097774527,0.5315,0.5883,0.5089,3,GA
925,0.75,0.0,0.5608,0.6693548387096774,0.15657970458469211,0.43940287504607445,0.20775658097774527,0.8314,0.4148,0.236,3,GA
926,0.5,0.0,0.4529,0.20046082949308755,0.024164348743525802,0.3217471433837081,0.20775658097774527,0.1374,0.5603,0.5392,3,GA
927,0.25,0.0,0.7167,0.4400921658986175,0.029487579129100328,0.35046074456321413,0.20775658097774527,0.46545000000000003,0.2508,0.6744,0,GA
928,0.5,0.5,0.7167,0.4400921658986175,0.0010430654133896029,0.3215259859933653,0.1874792826362774,0.46545000000000003,0.9198,0.8491,1,GA
929,0.5,1.0,0.7167,0.4400921658986175,0.0022060234030308844,0.3215259859933653,0.25270040120246434,0.46545000000000003,0.8184,0.8156,1,GA
930,0.25,0.0,0.7167,0.4400921658986175,0.04147084212545559,0.23099889421304828,0.20775658097774527,0.46545000000000003,0.411,0.5422,0,GA
932,0.75,0.0,0.5654,0.4631336405529954,0.13314670055630157,0.5725396240324364,0.20775658097774527,0.4338,0.5646,0.4179,3,GA
933,0.75,0.5,0.5837,0.3790322580645161,0.005119413005946672,0.3215259859933653,0.20283013476287906,0.375,0.7986,0.452,2,GA
934,0.25,0.0,0.7167,0.4400921658986175,0.019344667178208326,0.1868779948396609,0.20775658097774527,0.46545000000000003,0.0,0.5341,0,GA
935,0.75,0.5,0.7454,0.4400921658986175,0.004585891041626703,0.3215259859933653,0.25599231885880186,0.2174,0.7947,0.4809,2,GA
936,0.25,0.0,0.7167,0.4400921658986175,0.059556637253021294,0.06664209362329525,0.20775658097774527,0.46545000000000003,0.0,0.5339,0,GA
937,0.75,1.0,0.749,0.4400921658986175,0.0023438998657203144,0.3215259859933653,0.2496599494782082,0.2093,0.789,0.6468,1,GA
938,0.75,0.5,0.69,0.5817972350230415,0.025800882409361212,0.3215259859933653,0.22162149805113904,0.5947,0.6878,0.4101,2,GA
939,0.75,0.5,0.6684,0.37327188940092165,0.012954392863993861,0.3215259859933653,0.34717157977756696,0.5383,0.76,0.5019,2,GA
941,0.25,0.0,0.7167,0.4400921658986175,0.008710195664684443,0.19023221525985992,0.20775658097774527,0.46545000000000003,0.0,0.6563,0,GA
942,0.25,0.0,0.7167,0.4400921658986175,0.013787646268943026,0.09307040176925913,0.20775658097774527,0.46545000000000003,0.1714,0.6999,0,GA
943,0.75,0.5,0.5576,0.5357142857142857,0.006114521388835603,0.3215259859933653,0.22446763519151416,0.6201,0.7455,0.3979,2,GA
944,0.75,0.5,0.4377,0.12903225806451613,0.005521053136389795,0.3215259859933653,0.1635557282796301,0.2093,0.8841,0.7706,2,GA
945,0.75,0.5,0.6118,0.3859447004608295,0.007679119508920008,0.3215259859933653,0.18180986889480724,0.4611,0.74,0.5093,2,GA
946,0.25,1.0,0.8302,0.4400921658986175,0.0006953769422597352,0.3215259859933653,0.42349149016425297,0.46545000000000003,0.9556,0.1111,1,GA
947,0.75,0.5,0.514,0.39976958525345624,0.007139602915787455,0.3215259859933653,0.21121995267868368,0.2821,0.5408,0.4796,2,GA
948,0.25,0.0,0.7167,0.4400921658986175,0.027113706119317092,0.1573534832288979,0.20775658097774527,0.46545000000000003,0.2132,0.6549,0,GA
949,0.75,0.5,0.6547,0.47465437788018433,0.052453002110109344,0.3215259859933653,0.3992707487969641,0.683,0.5547,0.2601,2,GA
950,0.75,0.0,0.8299,0.20852534562211983,0.026748033761749473,0.37283450055289347,0.20775658097774527,0.2908,0.857,0.7396,3,GA
951,0.75,0.5,0.6807,0.3317972350230415,0.009099846537502398,0.3215259859933653,0.19474893412735605,0.4638,0.6632,0.4729,2,GA
952,0.25,0.0,0.7167,0.4400921658986175,0.009855169767887972,0.10674530040545521,0.20775658097774527,0.46545000000000003,0.0,0.7265,0,GA
953,0.25,1.0,0.7167,0.4400921658986175,0.0008092748896988298,0.3215259859933653,0.30692560037491284,0.46545000000000003,0.6927,0.1463,4,GA
954,0.75,0.5,0.3802,0.41244239631336405,0.012762564741991176,0.3215259859933653,0.36393978533953614,0.6763,0.7646,0.5152,2,GA
955,0.75,0.0,0.7798,0.5264976958525346,0.033785727987723,0.39882049391817176,0.20775658097774527,0.3657,0.5644,0.4136,3,GA
956,0.25,0.0,0.7167,0.4400921658986175,0.007523259159792826,0.07640987836343531,0.20775658097774527,0.46545000000000003,0.0,0.6134,0,GA
957,0.75,0.5,0.6863,0.4400921658986175,0.0048856224822558985,0.3215259859933653,0.17424303039308697,0.2769,0.6814,0.4524,2,GA
958,0.75,0.5,0.494,0.3847926267281106,0.004897611739881067,0.3215259859933653,0.18794792369151989,0.4679,0.7263,0.5963,2,GA
959,0.75,0.5,0.8064,0.31451612903225806,0.0041782562823709955,0.3215259859933653,0.17572896544629488,0.284,0.3114,0.227,2,GA
960,0.25,0.0,0.7167,0.4400921658986175,0.0202498561289085,0.0940656100258017,0.20775658097774527,0.46545000000000003,0.2001,0.7386,0,GA
961,0.75,0.0,0.5522,0.4228110599078341,0.05775225398043353,0.5751197935864357,0.20775658097774527,0.4017,0.6571,0.4592,3,GA
962,0.75,0.5,0.4339,0.3640552995391705,0.00317715327066948,0.3215259859933653,0.15029661549715959,0.6389,0.4495,0.3685,2,GA
963,0.75,0.0,0.5385,0.3271889400921659,0.058609485900633036,0.4955768521931441,0.20775658097774527,0.4287,0.6619,0.4763,3,GA
964,0.75,0.5,0.5365,0.3617511520737327,0.006492183004028391,0.3215259859933653,0.1780607404528673,0.2928,0.6239,0.3839,2,GA
965,0.5,1.0,0.7167,0.4400921658986175,0.010058987147515826,0.3215259859933653,0.21416896224581938,0.46545000000000003,0.7277,0.7235,1,HI
966,0.75,0.5,0.8359,0.35253456221198154,0.011173988106656436,0.3215259859933653,0.22252448935270383,0.3843,0.4346,0.2925,2,HI
967,0.75,0.0,0.752,0.3467741935483871,0.01999208708996739,0.3568005897530409,0.20775658097774527,0.3642,0.4574,0.4532,3,HI
968,0.75,0.0,0.8009,0.48502304147465436,0.08450628237099558,0.406671581275341,0.20775658097774527,0.5651,0.381,0.3086,3,HI
969,0.25,1.0,0.7167,0.4400921658986175,0.0005095434490696336,0.3215259859933653,0.13295689645318734,0.46545000000000003,0.4106,0.6093,4,HI
970,0.75,0.5,0.6411,0.39055299539170507,0.03228707078457702,0.3215259859933653,0.23870975116302995,0.3961,0.4436,0.257,2,HI
971,0.5,0.0,0.7167,0.4400921658986175,0.020585555342413197,0.15750092148912642,0.20775658097774527,0.46545000000000003,0.1104,0.2401,0,HI
972,0.5,0.0,0.7167,0.4400921658986175,0.036117638595818145,0.1591964614817545,0.20775658097774527,0.46545000000000003,0.0895,0.1842,0,HI
973,0.5,0.0,0.7167,0.4400921658986175,0.00749928064454249,0.21408035385182456,0.20775658097774527,0.46545000000000003,0.1666,0.3719,0,HI
974,0.5,0.0,0.7167,0.4400921658986175,0.03556013811624784,0.06439366015481017,0.20775658097774527,0.46545000000000003,0.0555,0.2677,0,HI
975,0.5,0.0,0.7167,0.4400921658986175,0.021298916171110686,0.24463693328418726,0.20775658097774527,0.1138,0.3097,0.4651,0,HI
976,0.25,1.0,0.8158,0.4400921658986175,0.0004855649338192979,0.3215259859933653,0.24778538525723823,0.46545000000000003,0.6962,0.7405,1,HI
977,1.0,0.5,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,HI
978,0.25,1.0,0.7167,0.4400921658986175,0.0011269902167657779,0.3215259859933653,0.12750465783487833,0.46545000000000003,0.3401,0.7571,4,HI
